Word            	Accuracy 	Count
corn            	86.0 	7
countries       	86.0 	7
cover           	86.0 	7
cupboard        	86.0 	7
dreaming        	86.0 	7
equal           	86.0 	7
fairy           	86.0 	7
feed            	86.0 	7
fence           	86.0 	7
ferdinand       	86.0 	7
gain            	86.0 	7
gang            	86.0 	7
gasped          	86.0 	7
gay             	86.0 	7
gets            	86.0 	7
haughty         	86.0 	7
headed          	86.0 	7
impatiently     	86.0 	7
independent     	86.0 	7
lap             	86.0 	7
lemon           	86.0 	7
magician        	86.0 	7
mate            	86.0 	7
moonlight       	86.0 	7
oil             	86.0 	7
organization    	86.0 	7
packed          	86.0 	7
painting        	86.0 	7
pinkies         	86.0 	7
prey            	86.0 	7
salad           	86.0 	7
scheme          	86.0 	7
seconds         	86.0 	7
smooth          	86.0 	7
somewhere       	86.0 	7
staff           	86.0 	7
startled        	86.0 	7
suspicious      	86.0 	7
tale            	86.0 	7
talent          	86.0 	7
trot            	86.0 	7
urged           	86.0 	7
vague           	86.0 	7
visible         	86.0 	7
weapon          	86.0 	7
william         	86.0 	7
answered        	87.0 	82
cry             	87.0 	31
escape          	87.0 	30
gentleman       	87.0 	30
paid            	87.0 	30
drawing         	87.0 	23
bill            	87.0 	15
butter          	87.0 	15
deck            	87.0 	15
dust            	87.0 	15
evident         	87.0 	15
gentle          	87.0 	15
grand           	87.0 	15
greatly         	87.0 	15
maiden          	87.0 	15
needs           	87.0 	15
pleased         	87.0 	15
shed            	87.0 	15
worship         	87.0 	15
and             	88.0 	7151
a               	88.0 	4512
here            	88.0 	266
thou            	88.0 	139
red             	88.0 	51
tears           	88.0 	40
plain           	88.0 	33
beat            	88.0 	26
send            	88.0 	26
jane            	88.0 	25
dry             	88.0 	24
features        	88.0 	17
fly             	88.0 	17
learn           	88.0 	17
marry           	88.0 	17
putting         	88.0 	17
serious         	88.0 	17
south           	88.0 	17
animal          	88.0 	16
fish            	88.0 	16
handsome        	88.0 	16
maid            	88.0 	16
meanwhile       	88.0 	16
paris           	88.0 	16
abode           	88.0 	8
apartment       	88.0 	8
bands           	88.0 	8
brain           	88.0 	8
continue        	88.0 	8
deed            	88.0 	8
departed        	88.0 	8
erect           	88.0 	8
fame            	88.0 	8
farmer          	88.0 	8
fool            	88.0 	8
frightful       	88.0 	8
happens         	88.0 	8
happier         	88.0 	8
hawk            	88.0 	8
hit             	88.0 	8
idiot           	88.0 	8
invitation      	88.0 	8
israel          	88.0 	8
lock            	88.0 	8
mens            	88.0 	8
missouri        	88.0 	8
moses           	88.0 	8
muttered        	88.0 	8
peoples         	88.0 	8
perfection      	88.0 	8
persisted       	88.0 	8
possess         	88.0 	8
prayed          	88.0 	8
profound        	88.0 	8
recalled        	88.0 	8
recited         	88.0 	8
remedy          	88.0 	8
renewed         	88.0 	8
restored        	88.0 	8
sex             	88.0 	8
ships           	88.0 	8
smell           	88.0 	8
structure       	88.0 	8
tie             	88.0 	8
ward            	88.0 	8
watchful        	88.0 	8
woodley         	88.0 	8
in              	89.0 	3445
poor            	89.0 	87
does            	89.0 	74
son             	89.0 	63
sea             	89.0 	53
mine            	89.0 	44
wait            	89.0 	38
toward          	89.0 	37
fair            	89.0 	36
law             	89.0 	36
colonel         	89.0 	35
bread           	89.0 	28
ye              	89.0 	27
appear          	89.0 	19
brown           	89.0 	19
excellent       	89.0 	19
finished        	89.0 	19
glance          	89.0 	19
liked           	89.0 	19
lines           	89.0 	19
rachel          	89.0 	19
relief          	89.0 	19
attitude        	89.0 	18
harry           	89.0 	18
post            	89.0 	18
vain            	89.0 	18
beaten          	89.0 	9
bodies          	89.0 	9
breathing       	89.0 	9
cared           	89.0 	9
cetera          	89.0 	9
channel         	89.0 	9
chimney         	89.0 	9
coffee          	89.0 	9
complete        	89.0 	9
cousins         	89.0 	9
described       	89.0 	9
discover        	89.0 	9
disturb         	89.0 	9
eating          	89.0 	9
faced           	89.0 	9
founded         	89.0 	9
fourth          	89.0 	9
francs          	89.0 	9
gallant         	89.0 	9
gas             	89.0 	9
helped          	89.0 	9
hungry          	89.0 	9
madam           	89.0 	9
maintained      	89.0 	9
mass            	89.0 	9
mistaken        	89.0 	9
nodded          	89.0 	9
ours            	89.0 	9
permit          	89.0 	9
plants          	89.0 	9
police          	89.0 	9
pour            	89.0 	9
principal       	89.0 	9
proposed        	89.0 	9
rooms           	89.0 	9
seized          	89.0 	9
sheet           	89.0 	9
silly           	89.0 	9
sire            	89.0 	9
sixteen         	89.0 	9
sounded         	89.0 	9
stock           	89.0 	9
theory          	89.0 	9
throne          	89.0 	9
tribe           	89.0 	9
wilfrid         	89.0 	9
worry           	89.0 	9
wound           	89.0 	9
yonder          	89.0 	9
two             	90.0 	296
where           	90.0 	213
thee            	90.0 	96
four            	90.0 	81
air             	90.0 	63
ready           	90.0 	62
read            	90.0 	58
added           	90.0 	51
feet            	90.0 	50
sent            	90.0 	48
force           	90.0 	41
eighteen        	90.0 	40
gold            	90.0 	31
pay             	90.0 	31
enter           	90.0 	21
holy            	90.0 	21
looks           	90.0 	21
meeting         	90.0 	21
secret          	90.0 	21
tall            	90.0 	21
honest          	90.0 	20
lies            	90.0 	20
promised        	90.0 	20
sad             	90.0 	20
size            	90.0 	20
start           	90.0 	20
accomplished    	90.0 	10
arthur          	90.0 	10
attracted       	90.0 	10
begins          	90.0 	10
bless           	90.0 	10
built           	90.0 	10
calls           	90.0 	10
carrying        	90.0 	10
cloth           	90.0 	10
cost            	90.0 	10
cure            	90.0 	10
decide          	90.0 	10
design          	90.0 	10
doubts          	90.0 	10
elephant        	90.0 	10
entire          	90.0 	10
et              	90.0 	10
excellency      	90.0 	10
feast           	90.0 	10
flushed         	90.0 	10
gloves          	90.0 	10
gradually       	90.0 	10
grateful        	90.0 	10
greeting        	90.0 	10
handed          	90.0 	10
holmes          	90.0 	10
host            	90.0 	10
impulse         	90.0 	10
maybe           	90.0 	10
onward          	90.0 	10
opposition      	90.0 	10
perform         	90.0 	10
reflection      	90.0 	10
remove          	90.0 	10
sees            	90.0 	10
shame           	90.0 	10
signal          	90.0 	10
somebody        	90.0 	10
sons            	90.0 	10
special         	90.0 	10
tail            	90.0 	10
theatre         	90.0 	10
touched         	90.0 	10
van             	90.0 	10
wagon           	90.0 	10
weight          	90.0 	10
wishes          	90.0 	10
it              	91.0 	2390
men             	91.0 	221
away            	91.0 	193
thing           	91.0 	98
sure            	91.0 	68
lay             	91.0 	58
turn            	91.0 	47
cold            	91.0 	46
saint           	91.0 	44
fast            	91.0 	35
trouble         	91.0 	35
led             	91.0 	32
latter          	91.0 	23
aint            	91.0 	22
listened        	91.0 	22
wonder          	91.0 	22
affected        	91.0 	11
assured         	91.0 	11
check           	91.0 	11
conscious       	91.0 	11
cook            	91.0 	11
current         	91.0 	11
distress        	91.0 	11
dressing        	91.0 	11
efforts         	91.0 	11
electric        	91.0 	11
examined        	91.0 	11
fallen          	91.0 	11
flew            	91.0 	11
glanced         	91.0 	11
growth          	91.0 	11
hadnt           	91.0 	11
helpless        	91.0 	11
hid             	91.0 	11
jim             	91.0 	11
leading         	91.0 	11
leaf            	91.0 	11
locked          	91.0 	11
managed         	91.0 	11
noticed         	91.0 	11
octavia         	91.0 	11
pierre          	91.0 	11
poem            	91.0 	11
rang            	91.0 	11
sheep           	91.0 	11
smoke           	91.0 	11
sprang          	91.0 	11
wept            	91.0 	11
worst           	91.0 	11
do              	92.0 	482
let             	92.0 	165
going           	92.0 	135
replied         	92.0 	88
around          	92.0 	62
end             	92.0 	61
soul            	92.0 	53
art             	92.0 	50
high            	92.0 	50
live            	92.0 	48
else            	92.0 	39
tom             	92.0 	39
doing           	92.0 	36
remarked        	92.0 	26
shes            	92.0 	26
shut            	92.0 	26
asleep          	92.0 	25
observed        	92.0 	25
game            	92.0 	24
journey         	92.0 	24
listen          	92.0 	24
meant           	92.0 	24
quarter         	92.0 	24
sixty           	92.0 	24
aside           	92.0 	13
education       	92.0 	13
explain         	92.0 	13
gate            	92.0 	13
greek           	92.0 	13
information     	92.0 	13
instantly       	92.0 	13
kissed          	92.0 	13
lets            	92.0 	13
nearer          	92.0 	13
piece           	92.0 	13
prayer          	92.0 	13
pulled          	92.0 	13
season          	92.0 	13
sold            	92.0 	13
thirst          	92.0 	13
train           	92.0 	13
utter           	92.0 	13
accept          	92.0 	12
admit           	92.0 	12
altar           	92.0 	12
announced       	92.0 	12
apollo          	92.0 	12
assembly        	92.0 	12
awake           	92.0 	12
bells           	92.0 	12
bore            	92.0 	12
cabin           	92.0 	12
charlotte       	92.0 	12
demanded        	92.0 	12
disgrace        	92.0 	12
dread           	92.0 	12
drive           	92.0 	12
exist           	92.0 	12
fully           	92.0 	12
gazed           	92.0 	12
height          	92.0 	12
humble          	92.0 	12
lamp            	92.0 	12
lightly         	92.0 	12
meal            	92.0 	12
opposite        	92.0 	12
refused         	92.0 	12
remark          	92.0 	12
rock            	92.0 	12
shouted         	92.0 	12
streets         	92.0 	12
suit            	92.0 	12
us              	93.0 	253
always          	93.0 	137
look            	93.0 	137
set             	93.0 	95
full            	93.0 	83
cannot          	93.0 	76
care            	93.0 	74
help            	93.0 	73
hour            	93.0 	73
ask             	93.0 	61
near            	93.0 	61
mean            	93.0 	60
master          	93.0 	59
need            	93.0 	46
count           	93.0 	45
met             	93.0 	45
return          	93.0 	44
theres          	93.0 	43
polly           	93.0 	42
none            	93.0 	41
serve           	93.0 	41
yourself        	93.0 	41
faith           	93.0 	40
bit             	93.0 	29
born            	93.0 	29
forth           	93.0 	29
pale            	93.0 	29
trying          	93.0 	29
wished          	93.0 	29
sit             	93.0 	28
prepared        	93.0 	27
watch           	93.0 	27
accustomed      	93.0 	15
angry           	93.0 	15
beg             	93.0 	15
cattle          	93.0 	15
expressed       	93.0 	15
fat             	93.0 	15
hast            	93.0 	15
hat             	93.0 	15
indians         	93.0 	15
mere            	93.0 	15
mysterious      	93.0 	15
respect         	93.0 	15
settled         	93.0 	15
stick           	93.0 	15
value           	93.0 	15
walking         	93.0 	15
wooden          	93.0 	15
younger         	93.0 	15
bearing         	93.0 	14
below           	93.0 	14
breast          	93.0 	14
confidence      	93.0 	14
declared        	93.0 	14
dish            	93.0 	14
dying           	93.0 	14
farm            	93.0 	14
gun             	93.0 	14
hurried         	93.0 	14
imagine         	93.0 	14
increase        	93.0 	14
intelligence    	93.0 	14
lighting        	93.0 	14
lying           	93.0 	14
measure         	93.0 	14
pearl           	93.0 	14
produce         	93.0 	14
rain            	93.0 	14
secure          	93.0 	14
slightly        	93.0 	14
suffer          	93.0 	14
troubled        	93.0 	14
weather         	93.0 	14
is              	94.0 	1691
are             	94.0 	668
what            	94.0 	611
then            	94.0 	560
up              	94.0 	521
know            	94.0 	309
how             	94.0 	286
mr              	94.0 	236
went            	94.0 	221
just            	94.0 	195
sir             	94.0 	123
also            	94.0 	120
seemed          	94.0 	108
anything        	94.0 	84
morning         	94.0 	84
want            	94.0 	83
thy             	94.0 	79
leave           	94.0 	68
less            	94.0 	63
city            	94.0 	54
close           	94.0 	53
passed          	94.0 	52
kept            	94.0 	51
free            	94.0 	50
heavy           	94.0 	48
sense           	94.0 	47
probably        	94.0 	36
road            	94.0 	36
wine            	94.0 	36
hall            	94.0 	35
run             	94.0 	35
started         	94.0 	35
clear           	94.0 	34
die             	94.0 	34
public          	94.0 	34
court           	94.0 	33
silent          	94.0 	33
cross           	94.0 	32
drew            	94.0 	32
past            	94.0 	32
age             	94.0 	31
wind            	94.0 	31
agreed          	94.0 	18
american        	94.0 	18
andrew          	94.0 	18
arrived         	94.0 	18
assure          	94.0 	18
billy           	94.0 	18
broke           	94.0 	18
falling         	94.0 	18
forgive         	94.0 	18
formed          	94.0 	18
future          	94.0 	18
generally       	94.0 	18
learned         	94.0 	18
leaves          	94.0 	18
passage         	94.0 	18
paul            	94.0 	18
reality         	94.0 	18
reverend        	94.0 	18
thick           	94.0 	18
ways            	94.0 	18
york            	94.0 	18
advance         	94.0 	17
approached      	94.0 	17
band            	94.0 	17
bringing        	94.0 	17
cotton          	94.0 	17
drawn           	94.0 	17
earnest         	94.0 	17
failed          	94.0 	17
fairly          	94.0 	17
grown           	94.0 	17
important       	94.0 	17
laughter        	94.0 	17
particular      	94.0 	17
pity            	94.0 	17
quietly         	94.0 	17
surprised       	94.0 	17
thanks          	94.0 	17
thrust          	94.0 	17
worked          	94.0 	17
alive           	94.0 	16
begun           	94.0 	16
considered      	94.0 	16
fancy           	94.0 	16
grant           	94.0 	16
modern          	94.0 	16
naturally       	94.0 	16
rode            	94.0 	16
sancho          	94.0 	16
seat            	94.0 	16
study           	94.0 	16
suffered        	94.0 	16
supposed        	94.0 	16
talked          	94.0 	16
trust           	94.0 	16
