Word: and                  Count: 8252
Word: birds                Count: 13
Word: stephen              Count: 13
Word: templeton            Count: 13
Word: wept                 Count: 13
Word: serve                Count: 13
Word: caused               Count: 13
Word: matthew              Count: 13
Word: bobo                 Count: 13
Word: telling              Count: 12
Word: muttered             Count: 12
Word: present              Count: 12
Word: rent                 Count: 12
Word: nights               Count: 12
Word: across               Count: 12
Word: marius               Count: 12
Word: seeking              Count: 12
Word: pressed              Count: 12
Word: aside                Count: 12
Word: guest                Count: 12
Word: reading              Count: 12
Word: moment               Count: 12
Word: equal                Count: 12
Word: perceived            Count: 12
Word: indian               Count: 12
Word: enjoy                Count: 12
Word: countess             Count: 12
Word: heartily             Count: 12
Word: letter               Count: 12
Word: merrick              Count: 12
Word: quick                Count: 12
Word: theory               Count: 12
Word: behold               Count: 12
Word: heavens              Count: 12
Word: clouds               Count: 12
Word: waistcoat            Count: 12
Word: ordered              Count: 12
Word: wave                 Count: 12
Word: roland               Count: 12
Word: therefore            Count: 12
Word: talked               Count: 12
Word: venture              Count: 12
Word: joined               Count: 12
Word: stick                Count: 12
Word: dwelt                Count: 12
Word: lead                 Count: 12
Word: buck                 Count: 12
Word: goes                 Count: 12
Word: joy                  Count: 12
Word: key                  Count: 12
Word: band                 Count: 12
Word: cap                  Count: 12
Word: bluebird             Count: 12
Word: tied                 Count: 12
Word: jimmie               Count: 12
Word: pushed               Count: 12
Word: rolled               Count: 12
Word: cup                  Count: 12
Word: earthly              Count: 12
Word: pretty               Count: 12
Word: utter                Count: 12
Word: offer                Count: 12
Word: philip               Count: 12
Word: spent                Count: 12
Word: summoned             Count: 12
Word: worked               Count: 12
Word: listened             Count: 12
Word: fairer               Count: 12
Word: neighbourhood        Count: 12
Word: wealth               Count: 12
Word: everlasting          Count: 12
Word: dress                Count: 12
Word: owned                Count: 12
Word: gates                Count: 12
Word: acquaintance         Count: 12
Word: worth                Count: 12
Word: north                Count: 12
Word: warned               Count: 12
Word: running              Count: 12
Word: shape                Count: 12
Word: learned              Count: 12
Word: sheep                Count: 12
Word: tired                Count: 12
Word: refused              Count: 12
Word: ancient              Count: 12
Word: school               Count: 12
Word: traveling            Count: 12
